video_id,thumbnail_text,note
U4LCVZGFjAo,「親もさぞかし貧乏なんだろうなw」 歓迎会の新人を嘲笑した部長 「…今呼びますね」直後5000億の取引消滅,gemini_ocr
U4osd52MKpE,「撮ってみたw」SNS用に突然ビンタされたタクシーの老人 だが1日後、投稿者した若者は顔面蒼白に——,gemini_ocr
U7QPeV05KpQ,毎月100万円送り裕福なはずの孫が土管の中で凍える姿で見つかった,gemini_ocr
U897XrLcIgs,1円にもならない車椅子女性のパーツを制作したら→後日、とんでもない結果に,gemini_ocr
UAeY_rGU_3E,「この子にミルクをください・・」 母を亡くし0歳の妹を育てる17歳姉 廃業寸前パン屋が住み込みで雇った結果,gemini_ocr
UDCuIl8rb1w,「子会社？負け組だろw」銀行員の同級生に見下された女性 翌日、500億円が消え銀行中が凍りつく…,gemini_ocr
UFU3fnX4DYY,新入社員の手作り弁当をゴミ箱に捨てた課長 食堂のおばさんの一言で全員が凍りついた,gemini_ocr
UHflseUkFGQ,「この工場、僕が3日で立て直す」学校嫌いだがIQ200、引きこもりの中1の甥赤字で廃業寸前の叔父の工場を訪れた結果…,gemini_ocr
UNPQKPp2AmQ,「今すぐ辞めろ！」傲慢な部長にクビ宣告された雑用係の老婆。だが翌日、社長に呼び出され…,gemini_ocr
UPPCxtMo_Tc,運転手「降りていただけますか」母「分かりました」息子の車椅子を押すと「いえ、あなた方ではありません」,gemini_ocr
UPUdghmO3Nw,「ここ会員制よ？中卒夫婦は出禁W」オーナーと知らず…「わかりました」→社長夫妻の会社が倒産し,gemini_ocr
USe13xznayY,「場違いです」高級レストランを追い返された老夫婦 「では星★0で」告げた瞬間、支配人が凍りついたーー,gemini_ocr
UVWGZC4OvY0,「ショバ代100万なw」屋台を蹴り倒すチンピラ 「僕も同業者で..続きは事務所で..」→「え？」,gemini_ocr
UWgbIQrquxQ,「邪魔」大学病院のロビーで追いやられた作業服の老人 だが外国人医師が深々と頭を下げた瞬間、全員が凍りついたー,gemini_ocr
U_G-UZxeydc,ボロボロの老人を助けた たった1000円が 最強の守護神を呼び寄せた奇跡の恩返し物語,gemini_ocr
Ud9rquwbA8g,不当解雇された派遣が川に転落した妊婦を助けた翌日、勤めていた会社が倒産していて…,gemini_ocr
Ug7hG0q8-0o,戦後全財産0円の少女形見の懐中時計を売却 店員に嘲笑された直後もう一度見ると,gemini_ocr
Uh44ItGVfQw,「ジャージのガキが社長？やめさせてみろw」 重役会議に現れた14歳少女をバカにした役員 「…いいですよ」翌日、全員に解任通知,gemini_ocr
UjsafQRWyuc,アラブ人の車を修理した貧乏な整備士 翌日、工場の前にスーパーカーが現れて...,gemini_ocr
UlNfo2LU7s8,廃業寸前の中華料理屋のギャル店主が姉妹に「いっぱい食べてね」とご馳走→翌日、高級車が現れ…,gemini_ocr
Um1S-DCQ1sY,"「この残高でよく来れますねw」「残高500円だけw」銀行員に侮辱されたコンビニ制服の私,「二度と来ません」→結果",gemini_ocr
UmzDAvbcC1U,「あとよろしく〜♪」同僚に没確定のプレゼンを押しつけられた私 相手先に私に激甘な幼なじみがいた結果...,gemini_ocr
Uo45QYX4ug8,人生は七色 孤独死しかけた独居老人を発見した新聞配達員 すぐさま、緊急要請し一命を取り留めた結果,gemini_ocr
UpRCujmbo_I,「彼らがきっと助けてくれる」母の死後、大雪の中の一本の電話 直後、目の前に100人ものヤクザが現れ…,gemini_ocr
UqVa-N7GTNU,「お礼は私でいいですか・・」貧乏老人が売れ残り弁当を全部買った結果,gemini_ocr
Us6xXLzqh9U,「うち、こいよ」鉄橋下で凍える母娘 ラーメン店主が助けた結果…,gemini_ocr
Us7lqUUe7IE,だらしない父がヤクザに一言「組長呼べや」父の正体に戦慄..,gemini_ocr
V-PWVKNvB5g,「俺が引き取る！」会社をクビになった俺→母を亡くした姪を引き取った結果…,gemini_ocr
V14NXREyP6s,生声 「ギャルが筆頭株主?クビにしてみろw」総会で少女を馬鹿にした役員「後悔するよ?」→結果,gemini_ocr
V2FymxJcejw,通帳を紛失した老人を助けた新人銀行員 翌日、彼女の前に大企業の会長が現れて...,gemini_ocr
V43qAThmjp0,「親の顔見せてみなよw」理事長の孫と知らず…「了解です」→エリート女医は顔面蒼白に,gemini_ocr
V4e58X7_GaA,「時給100円でいいので…」 廃業寸前の豆腐屋が片腕の少女を月給23万円で雇った結果…,gemini_ocr
V5DdjzpZM5k,車に轢かれそうな少年を助け、義足になったギャル 15年後、親友の結婚式で再会、会場が凍りつく…,gemini_ocr
V6QBOkmOVMo,東大生、倒れたお婆さんに全財産5千円 翌日、黒塗り高級車が迎えにきた,gemini_ocr
V6vKYQfTKL0,「みかじめ料払わないと…」 ヤクザに脅され 廃業寸前の定食屋店主 普段絶対に怒らない温厚な常連客「その小僧今から呼べるか？」,gemini_ocr
V8cX1blvtnQ,人生の温もり 「弟と遠くに行きます」残された手紙 20年後、玄関の前にバスが止まった…,gemini_ocr
V9WaqmChceo,「捨てるなら…ください」 廃棄処分のお弁当を見つめるボロ服の少女 店長がたらふくご飯をご馳走した結果…,gemini_ocr
VC82F2kqM50,人生は七色 ホームレスに食事を施した施設育ちの貧乏店員 数日後、老人の正体が発覚し衝撃の展開が…,gemini_ocr
VCp6t6XnKJc,徘徊老人を警察に届けた配送ドライバーがクビに 翌日、現れた黒塗りの車に所長が凍りついた,gemini_ocr
VIL4LH5mv_I,「急がないと…」 「まだいるw」 銀行のシステム修理にきた作業服の老人 7時間無視された翌日、全ATMが停止し…,gemini_ocr
VK5Gw9C4AbY,「その格好で“お任せ”？冗談でしょ」 銀座の高級鮨店でバカにされた老婆 「この店、潰そう」翌日、1本の電話が…,gemini_ocr
VV7GL_b4eYM,「そんなボロ印鑑で」銀行を追い返された老夫婦 だが30分後、印鑑の意味を知った支店長は凍りついた――,gemini_ocr
VWYp9a14C4c,両親が亡くなり大学中退して妹を養う22歳の俺 隣のお姉さん「作りすぎちゃって」→甘えた結果…,gemini_ocr
VWq65lG8GF8,「ママ、降りよ？歩けるよ」運賃280円が無い母親の→バス代を代わりに払ってあげた結果…,gemini_ocr
V_GVFlbZCBs,「片親育ちのボロ店はキャンセルW」常連の老人が歩み寄り…「では、契約破棄で」→同級生「え？」,gemini_ocr
V_rCe13vLwU,「どうせ買えないでしょw」シングルマザーをバカにした高級車ディーラー支店長 翌日、一本の電話で全てを失うことに…,gemini_ocr
VakmFl0DMus,「君、バカなの？」日本人少女を冷笑した教授は知らなかった、彼女がハーバードの特別講師だと,gemini_ocr
VdZa8Rnxqhs,お婆さんを助けて面接に遅刻した貧乏就活生 不採用となった後、会長夫人が現れ…,gemini_ocr
Viy5PQ6JrVc,「引っ込んでろ！」研修医に罵倒された掃除のおじいさん だが3時間後、彼らが全患者を救うとーー,gemini_ocr
VjoVfciEooI,凍え死にそうな母娘に廃業間際の大将が最高の焼肉をご馳走すると店がまさかの事態に..,gemini_ocr
VqkUkosmYx4,「お腹が空いて、動けないの…」 少女に寿司を振舞って解雇された板前 10年後、少女が現れまさかの展開に…,gemini_ocr
Vr_xt2YcyEg,「ヤクザ設定の旦那、呼んでみろw」私を嘲笑する社長夫妻 私「呼びますね」→結果..,gemini_ocr
VrnzVbLXQs8,創業者は一族と知らず話し相手になった遊園地の清掃員は速攻クビになった…,gemini_ocr
VtTsXaszeQM,「1万も貯金できないの？」同窓会で銀行役員に嘲笑され 翌日1万円だけ残して全額下ろすと銀行が大混乱,gemini_ocr
VwHmf6Ai2ZU,「汚い」と言われ化粧品売場を追出されたおばあさん 翌日、「あんたクビ」店員を追出しました,gemini_ocr
Vxgzw0LIqXo,「貧乏人w」と虐められた少女 修学旅行に一機のヘリが飛来し...,gemini_ocr
W-loR7w9Ei0,21社連続不採用の40歳シングルマザー 電車で車いすの女性を助けた結果…,gemini_ocr
W0NnpA3t_is,12社連続で面接に落ちた俺。公園ベンチで絶望していると老婆「やっと見つけた」「え？」,gemini_ocr
W1Wr8QFPuvs,「そんなボロ車で」高級車店で追い返された老夫婦 だが別の店で170台契約した瞬間、営業マンが凍りついたー,gemini_ocr
W2Naiil0svY,「パパは警備員です」授業でゲラゲラ笑われる女子高生 その後、現れたスーツの男の一言に 全員が真っ青に…,gemini_ocr
W2lbLO8-4xE,生徒のピンチに普段絶対に怒らない温厚教師がヤクザに一言「今すぐ組長呼べや」教師の正体に全員が戦慄,gemini_ocr
W59o7qKLW08,屋台のラーメン屋でヤクザに絡まれた20歳の店主 助けた常連客はまさかの人物だった,gemini_ocr
W654zJ8ceQk,「親がVIPなら専用車呼んでみろw」修学旅行で置き去りにされた少女 翌朝、900台の黒塗り高級車が現れ…,gemini_ocr
W6ORiKV8U50,フランスの高級レストランで皿洗いする70歳の日本人 しかし、彼女が廃棄予定の食材を調理すると...,gemini_ocr
W6_dtLqzuFw,「ババァが出しゃばるな！」日本人通訳が代役で演奏した結果…クラシック界を震撼させた,gemini_ocr
WB-fceBoQck,私を助けて… 「今夜、寝る場所がないの」貧しい少女が大富豪に言った 少女の正体を知った瞬間、彼は崩れ落ちて大号泣した,gemini_ocr
WFLCarN1eBU,"「うわ、キモっ…近寄らないで！」カフェでギャルOLにコーヒーをかけられた火傷痕の男(65歳),30分後、ギャルが絶句した理由",gemini_ocr
WIepHitu-6o,スイートルームから追い出された70歳の日本人 彼女がスマホで確認していたメールの内容とは,gemini_ocr
WJt3Ndg6_2g,高級寿司店で中卒男を嘲笑した社長夫人 翌日、旦那の会社に全取引停止の電話が...,gemini_ocr
WKQsE95XROI,「300食全部キャンセルね」弁当屋を見下した部長 翌日、100億の契約破棄で土下座,gemini_ocr
WKRmk15NH9g,出しゃばるなって？ 警備員のおじいさんアラブVIPにひと言 皆が笑ったが、3秒後全員頭を下げた,gemini_ocr
WN2HiargKlU,「こんなガキがエンジニア？w帰れよ」全システム支えた19歳をクビにした部長→翌日、システム全壊で8000億の損害,gemini_ocr
WPzm6Z6GtEg,「娘に1本だけもらえませんか？」生活保護を受けられなくなったボロ服の母娘 焼き鳥屋店主が月収20万円で雇った結果…,gemini_ocr
WSuoT33csSQ,「お前が株主？全株売ってみろw」株主総会を追い出されたヤンキー売却した結果..,gemini_ocr
WT7we54T9M8,古麓,gemini_ocr
W_uVBGm7rfU,リストラで1人切っただけなのに… 翌日100億損失、クレーム殺到で現場崩壊,gemini_ocr
Wfyi9G6mCXI,「残高5円？捨てますね」通帳を裁断された老夫婦「この銀行、潰します」→支店が閉鎖,gemini_ocr
Wgwh72Ylm6Q,息子の新築祝いをSNSで知った私 「嫁の両親と同居？」私が援助した金で建てた新築の家だと知り、即座に送金を止めた結果,gemini_ocr
Wl_7xAlGxR8,「ママを助けて…！！」ヤクザ事務所に飛込んできた青あざのボロボロ双子姉妹「野郎共、行くぞ」若頭が部下300人を引き連れ助けた結果,gemini_ocr
WlxQa1anpFU,人生に絶望した老人助けた小学生少女 直後、老人に1億円の価値があると知り,gemini_ocr
WrCFXcr6Jpc,「役に立たない」と言われた図書館司書、外国人作家の訪問で全員が言葉を失う,gemini_ocr
WrsmHooX_04,日本人の少女をいじめる男は知らなかった 彼女が空手の黒帯を持っていることを...,gemini_ocr
WvBUiwODFOA,「高卒に未来はない！」 IQ200の天才少女を解雇した会長の息子。 10分で10兆円契約が破棄され涙の土下座..！,gemini_ocr
X084HTd2Q70,兄妹のため働きすぎて倒れた中卒ギャル ウチのそば屋で働かないかと誘った結果…,gemini_ocr
X0PYeLXB_4Y,「クズはクビ！」「あなたがクズでクビです」部長に言い返した新人→数分後、会議室が凍り付いた…,gemini_ocr
X2r8MvZRgP8,「え？なんで…」 廃業寸前のネジ工場に白紙の履歴書を持参した女性 「パパ採用しなきゃだめ」IQ200の娘の直感を信じた結果,gemini_ocr
X5ss3rqPMzA,理不尽にクビにされ諦めかけたその時 現れたのはいつもだらしない父だった...,gemini_ocr
X6kcqfstE2E,貧乏な老人に寿司をごちそうした女性職人 後日、店の前に大型トラックが続々と集まり...,gemini_ocr
X74Vq4EwsIo,「身の丈を知りなさい！中卒の貧乏夫婦が！」高級料亭で地味な夫婦を侮辱したブランド女を止めた老紳士が突き飛ばされ…女は地獄へ,gemini_ocr
XBu4b9-M8Os,「ブ●は銀行にいらねぇよ」副支店長に罵られた新人行員。翌朝解約列5km10兆円に取締役全員土下座,gemini_ocr
XCrapygJiZg,道端に捨てられた子猫を助けた貧乏お婆さん 数日後、子猫の真相を知り言葉を失う...,gemini_ocr
XEO7xeCacRk,「食べていきな！」財布を忘れた貧相な老人 後日、潰れた寿司店に黒塗りの高級車が現れ…,gemini_ocr
XHUl-iIEbdM,ネカフェ暮らし無職のギャルが毎日公園で少年に勉強を教えたら→後日、黒塗り高級車が現れて…,gemini_ocr
XPLI1rEDdgw,汚いホームレスを助けた貧乏少女 後日、お爺さんの本当の正体知り,gemini_ocr
XT5fdiu_jnA,路上で老人の壊れた車椅子を修理した女子高生 翌日、玄関の前に黒塗りの高級車が現れて...,gemini_ocr
XVfoxY1-_II,学校から泣きながら毎日登校30分で帰宅する娘 いじめ知った組長が100人のヤクザ連れ学校に乗り込むと…,gemini_ocr
XXTCeE8NwlU,孫娘が働く銀行で屈辱を見た祖父 5分後、激怒し5000億全額解約,gemini_ocr
XZ-kmTl5Uf4,「ボケてんのw？」スナックでヤクザに絡まれた老人 黒服40人が包囲 組長が土下座「会長！」ヤクザ「え？」,gemini_ocr
XbERgR6Nwac,「老後の面倒は見ない」息子の宣言で始まった日 私は喜んで同意した その瞬間、息子は代償を払うことになった,gemini_ocr
Xbk76v38kt4,正月に帰省しない息子「元旦は外で会おう」 嫁の実家には顔を出すのに、私の家を避けた理由 家族から外されたと思った母が、最後に救われた話,gemini_ocr
Xcnwmjw7EfU,「この子だけでもスープをいただけませんか」 10円でガリガリ母娘にラーメンご馳走したら,gemini_ocr
XgEOJm5G_aY,この子だけでも・・ 腹いっぱいにな！！ 廃業寸前のラーメン屋に貧乏母娘 大盛りラーメン2つ提供した結果,gemini_ocr
Xig9r3oI1DI,「何かお困りですか？」道に迷ったボロボロのおじいさんを助けてあげた貧乏女子清掃員 翌朝、重機が現れホテルをぶっ壊した,gemini_ocr
XigoZxropkc,「便所掃除しとけw」会長の孫娘と知らず…「祖父に相談します」→部長「え？」,gemini_ocr
XmACxoDBH2w,人生は七色 「ホームレスは降りろ！」とグリーン車で疎まれた老婆 貧乏就活生だけが老婆に親切にした結果…,gemini_ocr
XmAckpS1ls4,支配人「お帰りください」娘「わかりました」母の車椅子を押すと「あなた方ではございません」,gemini_ocr
Xpz4-lASg3M,「お金貸してください」 父の工場を守るため ヤクザに助けを求めた貧乏中学生 組長「気に入った」翌日、組員総出で悪徳元請けに乗り込んだ結果,gemini_ocr
Xs11wIe3klE,「何か喋れよ負け組が!」同窓会で辱められた男 スピーチを始めた途端、同級生たちは絶句した,gemini_ocr
XtPx94VEpAo,「このお年玉で助けてください」ヤクザに全財産差し出す6歳少女「任せろ」,gemini_ocr
Xubsnt7RdU8,「私が出場します」体力ない老人に全員嘲笑 皆は知らなかった老人が伝説の選手だったと,gemini_ocr
XwpRN7nOr8c,毎月100万円送り裕福なはずの孫がボロ服ずぶ濡れ姿で見つかった,gemini_ocr
Y-u_5lfFPWc,「食堂もう終わりw」女将を脅した半グレ 5分後、50台の黒塗り高級車が現れ...,gemini_ocr
Y4ujRufpdJE,虹色人生ドラマ 皆が無視した老人千円を差し出した学生 翌日、学校の前に黒いベンツが止まっていたからだ,gemini_ocr
Y5fcxKrTww4,ヤクザに絡まれた20代のラーメン屋店主を助けた常連の老人とはまさかの...,gemini_ocr
Y6hnIOSEnGs,食べないで！ 「そのケーキ食べないで！」貧しい少女が絶叫し 80歳の老婦人を救った真実に涙が止まらない,gemini_ocr
Y9XB8nfME1Y,「親呼んでみな」歓迎会で新卒を見下す部長 「お父さん、部下か呼んでます」→部長「え？」,gemini_ocr
Y9pl_6-9-vg,「もう閉店します…」ヤクザ「みかじめ料100万！組長命令だ！」常連老婆「そのガキをここに呼べ!」「え？」,gemini_ocr
YAhr8-JSdBE,「通訳に口出し？バイトのガキが何言ってんのw」 2兆円商談で嘘翻訳を暴いた17歳配膳バイト 「申し訳…」東大首席が床に土下座,gemini_ocr
YBncWnRavuc,「消えろ」「その子に手を出すな」極道風の男が借金を抱えた看護師を救った結果・・,gemini_ocr
YC5LPrp92TI,「親子そろって底辺なのね。あの母親そっくり」 同窓会で母を侮辱した女 数分後、全員が土下座した理由,gemini_ocr
YDlKTzOc564,「まだ独身？お気の毒w」同窓会で地味な友人を見下す副社長夫人 友人「あなたこそお気の毒ね」夫人「は？」,gemini_ocr
YE2entXGxJE,不良の俺に毎日優しく接した15年後彼女が最悪の試練に…,gemini_ocr
YGBbu3JG6uA,結婚式で嫁に平手打ちされた母 数日後、私が大富豪だと知った息子夫婦は地獄の始まりを悟る,gemini_ocr
YGZ9upx2mhQ,11社連続で面接に落ちた32歳男性→バスで義足の女性を助けた結果…,gemini_ocr
YHFdfRzRrt4,「中卒女は引っこんでろ！」エリート企画室集団に舞台裏で追い出された新人 本番直前、AD「観客がいません!」エリート「え？」,gemini_ocr
YHK8Qa7NPXs,「クソガキが大株主？じゃあ売ってみろよ」株主総会で役員に侮辱された少女「…わかりました」全株(1000億)売却した結果,gemini_ocr
YKptK3zl6CU,倒れた老人を救護し遅刻した女子大生 罵倒された翌週、学長から届いたものは…,gemini_ocr
YNt-J8t2n6A,施設行き寸前の6歳の女の子を引き取った独身男 →14年後、結婚式当日に花嫁が暴露した真実とは,gemini_ocr
YRzogjFZzBY,路上で出会った声を失った2人の天才音楽家 後日、世界を驚愕させる演奏を繰り広げた,gemini_ocr
YUQUA4wjsAs,「おじちゃんの足を治してあげる」貧しい少女が車椅子の大企業の会長にそう言った だが数分後、誰も想像できないことが始まった…,gemini_ocr
YUxQJiFkLME,家政婦「私が守ります」実母を亡くし継母に追放されたお嬢様 20年後、家政婦が亡き実母の無念を晴らす,gemini_ocr
YWcnGUC3lxk,「みかじめ料わんなら店燃やすで」女将を脅す新興ヤクザは知らなかった彼女が裏社会で最高権力を持っていたことを…,gemini_ocr
YX4OBmoWdAg,財布を盗まれ無一文のボロボロの老婆 定食をご馳走した代わりに皿洗いを任せた結果...,gemini_ocr
Y_N9FwENF4s,「300円で泊めてくれんかね・・」ボロボロ老婆を泊めたら翌日、驚きの正体が・・・,gemini_ocr
YcktcJY__v4,「高卒？バカは仕事するなw」米大卒社長にクビにされた新入社員 翌日5000億契約が白紙になりパニック！,gemini_ocr
YdI9uQx2rT8,「親もバカ面なんだろうなww」 エリート部長に侮辱された新入社員 「内線1番にかけます」電話で呼び出した結果,gemini_ocr
YfoBa4NPhU4,「食って行きな」財布をなくしたヤクザ 翌日、黒塗りの高級車が店前に現れる,gemini_ocr
YgIy0SkOjsU,「貧乏人のくせに偉そうw」温泉旅館で若女将に侮辱されたお爺さん 翌日、旅館に黒塗りの高級車がズラリと並び…,gemini_ocr
YkmSzFnzJxc,人生は七色 「これ直して」子供に頼まれたホームレスが壊れた遊具に触れた次の瞬間…,gemini_ocr
Yp1oRra6RBE,「貧乏人w親の顔が見てみたいな」記念パーティで新人を侮辱した東大卒上司「見せてあげますよ」電話した結果,gemini_ocr
Yw8TVqkRGos,「親がヤクザとか嘘つくなって先生が…」 学校で馬鹿にされ 毎日30分で途中帰宅する娘 激怒したヤクザ組長の父「お前ら、準備しろ」,gemini_ocr
Yy3Z9K54Ig0,「うちでは面倒見切れないの」と見放された少女 田舎町の食堂経営する夫婦が引き取って育てた結果…,gemini_ocr
YzTvhzGyJP0,「年収150万でスポンサーってバカじゃない？」同窓会で侮辱された女性、次の瞬間司会者「ドルですよ」同級生「え?…」,gemini_ocr
Z0iSzubBKCM,ヤクザ「〇〇組だぞ？慰謝料100万払え」祖母「同業ならうちの顔知ってるやろ？」→「え？」,gemini_ocr
Z0sV-P32Ueg,「孫を返してほしけりゃ1億払えw」金持ちと勘違いしヤクザの孫を誘拐した半グレ 1000人の組員を集結し「行くぞ、お前ら！」,gemini_ocr
Z1Kmagwy80Q,「コロッケ1ついただけませんか…」 無料券でコロッケをせがむボロ服の母娘 廃業寸前店主がご飯を振る舞った結果…,gemini_ocr
Z3Ms1X0ncc4,"残高: 87,000円 残高87,000円だけw バカにされた老人は1時間後、680億円を引き出してしまった",gemini_ocr
Z457FgLgqP0,「その時計をなぜ君が…」 大金の入った封筒をヤクザに届けた無一文のシングルマザー その姿を見た組長はその場で泣き崩れた→実は…,gemini_ocr
Z5EUtinvoFs,「貧乏老人は来るなw」と嘲笑した支店長...ボロボロの老人の正体を知った銀行が、翌日黒塗り車100台で謝罪に来た…,gemini_ocr
Z5WpA1RpQrE,「触るな！汚れる！」高級車店で罵倒された老人 翌日、彼の正体を知り全員が地獄を見る,gemini_ocr
Z9MDKOAppxs,老人と話しただけで、内定取り消しになった就活生。翌朝、1台の高級車が現れ...,gemini_ocr
Z9_PWSLQj5U,「小銭なんか持ってくるなよw」エリート銀行員に嘲笑されたボロボロのお爺さん 翌日、”5000億円”移動で銀行がパニックに…,gemini_ocr
ZFIsuKHByAM,"「ボロ服で来ちゃったの?w」同窓会で笑われる女性 数分後,店主「お帰りください」→「え?」",gemini_ocr
ZFl6uddhdnQ,人生は七色 「所詮、日本人ね」ドイツで侮辱された14歳のバイオリン少女 翌日、音楽会の巨匠が現れ少女が覚醒,gemini_ocr
ZFnbwKClJHg,廃業寸前のラーメン屋にボロボロの親子 食べ終わると「警察に通報してください」→「は？」,gemini_ocr
ZHTyb54rpjw,「チャーシュー1枚だけでも…」所持金20円のボロ服の少女に特盛ラーメンを振る舞った結果…,gemini_ocr
ZHiSp3wriWU,出しゃばるなって？ 空港臨時の老女外国人博士に声をかけ 皆が笑ったが、5秒後に凍りついた,gemini_ocr
ZK5RBumSK_Y,おにぎりを児童に分けた校内清掃員がクビに 後日、黒塗りの車が現れ職員室が騒然…,gemini_ocr
ZOYLx_vQci0,外国人に固まる社長を救った清掃のおばあさん 名前すら知られていなかった彼女が、会社の運命を変えたー,gemini_ocr
ZP8fKc1Nl74,「退職金なんてやるか」と罵倒されたお爺さん清掃員 最後の給料5000円を支給した後、高級車が並び…,gemini_ocr
ZQHbvVFjlv8,ボロボロの同級生に手作り弁当をあげた俺 → 15年後、クビ寸前の窮地に社長令嬢が現れて…,gemini_ocr
ZQlqw42j23Y,「今夜は泊ってけよ」汚職事件で職と家族を失った議員 ホームレスが一晩だけ泊めてあげた結果…,gemini_ocr
ZVmJEQ2KbpU,真冬の夜、公園で泣いていたクラス一かわいい同級生 元ヤンの父に事情を話すと「俺の娘になりな！」「え？」,gemini_ocr
ZeIZZjDLgxE,俺の畑の蛇口の水で身体を洗う母娘 →放っておけず、風呂を貸した結果…,gemini_ocr
Zg3ku2quQ1M,「俺らと遊ぼうぜ嬢ちゃん」 私の名前を忘れる祖父がヤクザに一言 「どこの組のもんや？」→翌日、組長が土下座し...,gemini_ocr
ZgY4x4kHvpk,餃子1個 「このタダ券で餃子1個もらえますか？」 ボロボロ母娘を住み込みで雇った結果,gemini_ocr
ZjAVz2wqMQE,「派遣のくせに…終わりだな」 500万 横領の濡れ衣を着せられた派遣OL→次の瞬間 OL「別に構いませんが」上司「え?…」,gemini_ocr
Zld0SP21Vxk,「仕事が遅すぎる」老舗蕎麦屋で罵倒される厨房の老人 だが業界の重鎮が彼を見て目に涙を浮かべると――,gemini_ocr
ZmKvBRJqoHg,片腕の女の子「日給100円でいいので…」廃業寸前の豆腐屋が月15万円で雇った奇跡,gemini_ocr
Zo87zMWLXLA,「これで温かいご飯食べてください」 老婆に最後の1000円をあげた貧乏学生 翌日…学校の前に高級車が続々と現れ…,gemini_ocr
ZoQ9AixaEv0,「指図するなら辞めるけど？」 「高卒にできるわけないでしょw」とバカにする社長令嬢 翌日、私が“1枚の書類”を提出した結果,gemini_ocr
Zr-CgTrP_LY,「小銭なんか持ってくるなw」銀行窓口で嘲笑されたボロ服のお爺さん 翌日、預金1兆円をライバル銀行に移した結果、支店が閉鎖…,gemini_ocr
Zs1R_wgw32s,「偉そうに社食を使うな！」作業員の女性に罵声を浴びせる営業部長 実は彼女が本社役員と知り全てを失う,gemini_ocr
ZunBwyBKFCM,「土下座しろ！」娘の屈辱を目撃した父 大激怒→翌日、銀行が地獄絵図に,gemini_ocr
ZvKIzwwUwG4,「100人の宴会キャンセルでww」母娘の料理屋を侮辱したエリート営業マン 翌日”300億円契約消滅”で会社がパニック！,gemini_ocr
ZvcORxw3zHA,さち食堂 人生の温もり 味噌汁しか出せないボロ休憩所に黒塗りの高級車が止まった理由,gemini_ocr
Zz_8giLp4qQ,クリスマスに孫を押し付けられた 「親なら当たり前だろ」息子夫婦は旅行へ 高級ホテルを諦めた私たちが、静かに反撃した話,gemini_ocr
_1HI9S66eRM,「私が手伝います」掃除婦が言うと全員が嘲笑した 彼らは知らなかった…彼女が伝説の奏者だとは,gemini_ocr
_2IX2PT402Q,「うちの口座は作れません」と拒否した支店長 「残念です」翌日、8000億が消え銀行大崩壊,gemini_ocr
_5_g8MY_cgo,「私は食べなくていいんです…」一口も食べないボロ服の姉に無償で大盛ラーメンを振舞った店主→10年後…,gemini_ocr
_5zBNjzLaCc,人生は七色 突き飛ばされた老人を助けた貧乏モデル 30分後、老人が審査員として現れて…,gemini_ocr
_7VfxhxZBSw,「借金賭けて遊んでもいいぞw」嘲笑う闇金 実は組長も震え上がる裏社会の代打ち,gemini_ocr
_BNqvGuPI3A,「お母さんを助けて」お年玉を差し出す少女 →廃業寸前の食堂店主が助けた結果…,gemini_ocr
_FK7cZlECcY,「給食のおばさんの娘」と見下した姑 結婚式当日、ついに花嫁を侮辱した だがその瞬間、新婦は涙を拭って婚約破棄を宣言した,gemini_ocr
_HaENF9tjBg,「これが全財産です……」 閉店寸前のカレー屋がボロ服の姉弟に無償で大盛カレーを振舞ったら…,gemini_ocr
_HhnRz264w4,「貧乏旦那を持つと大変だなw」歓迎会で課長に侮辱された新人社員 社長「貧乏で悪かったな」課長「え…？」,gemini_ocr
_Ky0lHaPeo8,「他人は泊めないから帰れ」直後、迎えにきた黒塗りの高級車 それを見た息子夫婦は地面に膝をつき謝り出した,gemini_ocr
_LA4Q-eehWs,人生の温もり 「これで、乗れますか…」 雪の夜、50円しかない三人の子の前で 67歳の駅長が差し出した三枚の切符,gemini_ocr
_ME77FZEBkU,「今すぐ1000億返済してみろよ！」と銀行員 「本当にいいんですね？」5秒で返した結果...,gemini_ocr
_P2a51UIEGQ,「先ずは食え、話はそれからだ」ボロ服で凍える母娘を助けた結果…,gemini_ocr
_RV_TDt52UE,「弁当300人分キャンセルなw」大手建設会社からドタキャンされた弁当屋「1個1円ならいいぞ」女性「本当ですか？」,gemini_ocr
_V_PIBp6sCE,人生は七色 「いいから食って行きな」祝の席で財布を落とした夫婦に鰻を振る舞った大将。翌朝、店は瓦礫に埋もれていた,gemini_ocr
_WvPncDtupA,今すぐ出て行け！ ホームレス老婦人に弁当を渡した駅員 翌日、駅前に黒塗りの車が止まった…,gemini_ocr
_YSf0YEPTk4,「これでごはんもらえませんか？」自販機の小銭を拾う少女にご飯を食べさせた結果..,gemini_ocr
_YtI8UZp-vs,「5円でパンのみみ、かえますか？」 廃業寸前のパン屋にボロボロの少女 袋いっぱいのパンを渡した結果…,gemini_ocr
_ZZJ5_GMPMk,両親を亡くしたボロボロの双子がポツン お花見一緒にしようと声をかけた結果…,gemini_ocr
_ZsYofJqQjI,「遠慮なくどうぞ」 廃業寸前の弁当屋にホームレス老人 売れ残りの弁当を無料で提供したら...,gemini_ocr
__wl0v1ff1k,DVから逃げてきた母娘を助けた貧乏社長 3日後、母親の“覚悟の決断”に社長が涙した,gemini_ocr
